8450,2008,32013,mdiogo,24481,1,b.c,gcj/2008/32013/mdiogo/24481/1/extracted/b.c,"#include <stdio.h>
 #include <stdlib.h>
 
 int compare(const void*, const void*);
 
 int main() {
 	//number of tests
 	int num_tests;
 	int curr_test;
 	//problem inputs
 	int depart_a[100];
 	int arrive_b[100];
 	int depart_b[100];
 	int arrive_a[100];
 	int turnaround;
 	int na;
 	int nb;
 	//problem internals
 	int i;
 	int j;
 	int need_train_a[100];
 	int need_train_b[100];
 	int result_a = 0;
 	int result_b = 0;
 	
 	scanf(α%dα,&num_tests);
 	for(curr_test=1;curr_test<=num_tests;curr_test++) {
 		//problem input
 		scanf(α%dα,&turnaround);
 		scanf(α%d %dα,&na,&nb);
 		for (i=0;i<na;i++) {
 			int hora_d, minuto_d, hora_a, minuto_a;
 			scanf(α%d:%d %d:%dα,&hora_d,&minuto_d,&hora_a,&minuto_a);
 			depart_a[i] = (hora_d*60)+minuto_d;
 			arrive_b[i] = (hora_a*60)+minuto_a;
 		}
 		for (i=0;i<nb;i++) {
 			int hora_d, minuto_d, hora_a, minuto_a;
 			scanf(α%d:%d %d:%dα,&hora_d,&minuto_d,&hora_a,&minuto_a);
 			depart_b[i] = (hora_d*60)+minuto_d;
 			arrive_a[i] = (hora_a*60)+minuto_a;
 		}
 		//solution
 		qsort(depart_a,na,sizeof(int),compare);
 		qsort(arrive_b,na,sizeof(int),compare);
 		qsort(depart_b,nb,sizeof(int),compare);
 		qsort(arrive_a,nb,sizeof(int),compare);
 		//for station A
 		for (i = 0; i<na; i++) {
 			need_train_a[i] = 1;
 		}
 		for(i = 0; i<nb; i++) {
 			for(j = 0; j<na; j++) {
 				if((depart_a[j] >= arrive_a[i]+turnaround) && (need_train_a[j] != 0)) {
 					need_train_a[j] = 0;
 					break;
 				}
 			}
 		}
 		//for station B
 		for (i = 0; i<nb; i++) {
 			need_train_b[i] = 1;
 		}
 		for(i = 0; i<na; i++) {
 			for(j = 0; j<nb; j++) {
 				if((depart_b[j] >= arrive_b[i]+turnaround) && (need_train_b[j] != 0)) {
 					need_train_b[j] = 0;
 					break;
 				}
 			}
 		}
 		result_a = 0;
 		for (i = 0; i<na; i++) {
 			result_a += need_train_a[i];
 		}
 		result_b = 0;
 		for (i = 0; i<nb; i++) {
 			result_b += need_train_b[i];
 		}
 		printf(αCase #%d: %d %dnα,curr_test, result_a, result_b);
 	}
 	return 0;
 }
 
 /*static int compare(const void *a, const void *b) {
 	int ia, ib;
 	ia = (int)a;
 	ib = (int)b;
 	if (a > b)
 		return 1;
 	else if (a < b)
 		return -1;
 	else
 		return 0;
 }*/
 
 int compare(const void *pa, const void *pb)
 {
   int *a,*b;
 
   a = ((int *) (pa));
   b = ((int *) (pb));
 
   if(*a < *b)
     return -1;
   else if (*a == *b)
     return 0;
   else
     return 1;
 }"
8467,2008,32013,tetsuma,24480,1,univ.c,gcj/2008/32013/tetsuma/24480/1/extracted/univ.c,"#include <stdio.h>
 #include <string.h>
 #include <stdlib.h>
 
 int main(){
   char str[200][200], query[2000];
   int check[200];
   int i, j, k, l, test, sn, qn, ans, tmp;
   int flag, set;
 
   scanf(α%dα,&test);
   for(k=1;k<=test;k++){
     scanf(α%dα,&sn);
     scanf(α%dα,&tmp);
     for(i=0;i<sn;i++)
       fgets(str[i],150,stdin);
 
     scanf(α%dα,&qn);
     if(qn!=0)scanf(α%dα,&tmp);
     memset(check,0,sizeof(int)*200);
     ans=0;
     for(i=0;i<qn;i++){
       fgets(query,150,stdin);
       for(j=0;j<sn;j++){
 	if(strcmp(query,str[j])==0){
 	  check[j]++;
 	  flag=0;
 	  for(l=0;l<sn;l++){
 	    if(check[l]==0){
 	      flag=1;
 	      break;
 	    }
 	  }
 	  if(flag==0){
 	    memset(check,0,sizeof(int)*200);
 	    check[j]++;
 	    ans++;
 	  }
 	}
       }
     }
     printf(αCase #%d: %dnα,k,ans);
   }
 }"
8469,2008,32013,tetsuma,24481,1,train.c,gcj/2008/32013/tetsuma/24481/1/extracted/train.c,"#include <stdio.h>
 #include <string.h>
 #include <stdlib.h>
 
 int comp(const int *a, const int *b){
     return *a - *b;
 }
 
 int main(){
   int test, i, j, k, tmp, na, nb, t, ca, cb;
   int af[200], at[200], bf[200], bt[200];
   int h1, h2, m1, m2;
 
   scanf(α%dα,&test);
   for(k=1;k<=test;k++){
     scanf(α%d%d%dα,&t,&na,&nb);
     for(i=0;i<na;i++){
       scanf(α%d:%d %d:%dα,&h1,&m1,&h2,&m2);
       af[i]=h1*60+m1;
       at[i]=h2*60+m2;
     }
     qsort(af,na,sizeof(int),(int (*)(const void*, const void*))comp);
     qsort(at,na,sizeof(int),(int (*)(const void*, const void*))comp);
     for(i=0;i<nb;i++){
       scanf(α%d:%d %d:%dα,&h1,&m1,&h2,&m2);
       bf[i]=h1*60+m1;
       bt[i]=h2*60+m2;
     }
     qsort(bf,nb,sizeof(int),(int (*)(const void*, const void*))comp);
     qsort(bt,nb,sizeof(int),(int (*)(const void*, const void*))comp);
 
     ca=cb=0;
 
     for(i=0,j=0;i<na;i++){
       while(j<nb){
 	if(at[i]+t<=bf[j]){
 	  cb++;
 	  j++;
 	  break;
 	}
 	j++;
       }
       if(j==nb)break;
     }
 
     for(i=0,j=0;i<nb;i++){
       while(j<na){
 	if(bt[i]+t<=af[j]){
 	  ca++;
 	  j++;
 	  break;
 	}
 	j++;
       }
       if(j==na)break;
     }
     
     printf(αCase #%d: %d %dnα,k,na-ca,nb-cb);
   }
 }"
8489,2008,32013,sumeetk,24480,1,problem1.c,gcj/2008/32013/sumeetk/24480/1/extracted/problem1.c,"#include<stdio.h>
 #include<conio.h>
 #include<string.h>
 
 struct test {
     int s,q;
     char name[100][100];
     char query[1000][100];
     int count;
 }qset[20];
 
 int n;
 
 void getdata()
 {
     char temp[100];
     int i,j,k;
     scanf(α%dα,&n);
     //gets(temp);
     for(i=0;i<n;i++) {
         scanf(α%dα,&qset[i].s);
         gets(temp);
         for(j=0;j<qset[i].s;j++) {
             gets(qset[i].name[j]);
         }
         scanf(α%dα,&qset[i].q);
         gets(temp);
         for(j=0;j<qset[i].q;j++) {
             gets(qset[i].query[j]);
         }
         qset[i].count=0;
     }
     
 }
 
 void calculate()
 {
     int i,j,k,l;
     int flags[100],cnt;
     for(i=0;i<n;i++) {
         for(j=0;j<100;j++)
             flags[j]=0;
         cnt=0;
         for(j=0;j<qset[i].q;j++) {
             for(k=0;k<qset[i].s;k++) {
                 if(!strcmp(qset[i].name[k],qset[i].query[j])) {
                     if(flags[k]==0) {
                         flags[k]=1;
                         cnt++;
                     }
                     if(qset[i].s==cnt) {
                         cnt=1;
                         for(l=0;l<100;l++)
                             flags[l]=0;
                         qset[i].count++;
                         flags[k]=1;
                     }
                     break;
                 }
             }
         }
     }
 }
 
 void display()
 {
     int i;
     for(i=0;i<n;i++) {
         printf(αnCase #%d: %dα,i+1,qset[i].count);
     }
 }
 
 int
 main() 
 {
     getdata();
     calculate();
     display();
     getch();
 }"
8552,2008,32013,mma,24480,1,SaveTheUniverse.c,gcj/2008/32013/mma/24480/1/extracted/SaveTheUniverse.c,"#define MAX_SERVERS 100
 #define MAX_SERVERNAME_LEN 100
 
 #define	UNUSED_SERVER 1
 #define	MARKED_SERVER 2
 
 
 #include <stdio.h>
 #include <stdlib.h>
 #include <string.h>
 
 typedef struct _server_info {
 	int name_len;
 	char* name;
 	int hits;
 } server_info;
 
 char input[MAX_SERVERNAME_LEN+1];
 
 static inline void read_line(char * dest) {
 	gets(dest);
 }
 
 static inline int read_number() {
 	read_line(input);
 	return (atoi(input));
 }
 
 int main() {
 
 int no_cases, c;
 int no_servers, s;
 int no_queries, q;
 
 server_info servers[MAX_SERVERS];
 
 int hit, match, len, match_s;
 
 memset(&servers, 0, sizeof(servers));
 no_cases=read_number();
 for (c=0; c<no_cases; c++) {
 	no_servers=read_number();
 	for (s=0; s<no_servers; s++) { 
 		if (servers[s].name==NULL) {
 			if (((servers[s].name=malloc(MAX_SERVERNAME_LEN+1)))==NULL) {
 				printf(αMemory allocation errornα);
 				return 1;
 			}
 		}
 		read_line(servers[s].name);
 		servers[s].name_len=strlen(servers[s].name);
 		servers[s].hits=0;
 	}
 	no_queries=read_number();
 	hit=1;
 	for (q=0; q<no_queries; q++) {
 		read_line(input);
 		len=strlen(input);
 		match=0;
 		for (s=0; s<no_servers; s++) {
 			if ((len==servers[s].name_len) &&
 				(strcmp(input, servers[s].name)==0)) {
 				servers[s].hits=hit;
 				match_s=s;
 				match|=MARKED_SERVER;
 				if (match&UNUSED_SERVER) break;
 			} else {
 				if (servers[s].hits<hit) {
 					match|=UNUSED_SERVER;
 					if (match&MARKED_SERVER) break;
 				}
 			}
 		}
 		if (match==MARKED_SERVER) {
 			hit++;
 			servers[match_s].hits=hit;
 		}
 	}
 	printf(αCase #%d: %dnα, c+1, hit-1);
 }
 return 0;
 }"
8562,2008,32013,yangjunqi,24480,1,main.c,gcj/2008/32013/yangjunqi/24480/1/extracted/main.c,"#include <stdio.h>
 #include <stdlib.h>
 #include <string.h>
 #define MAX 100
 
 
 char query[1000][MAX];
 char engine[100][MAX];
 char v[MAX];
 int sum[MAX];
 int num1 = 0;
 int num2 = 0;
 int num3 = 0;
 int all = 0;
 int times = 0;
 /**************************/
 char numchar[20];
 char printArr[MAX];
 char answer[100];
 /***************************/
 
 void solve(void) {
 	int k;
 	int i;
 	int j;
 	int q;
 	times = 0;
 	all = 0;
 
   for ( k = 0; k < num2; k++)
 	  sum[k] = 0;
   //printf(αhello α);
   //printf(α%d  %dnα, num2, num3);
   for ( i = 0; i < num3; i++) {
 	
 	  for ( j = 0; j < num2; j++) {
 		  if (sum[j] == 0 && (strcmp(query[i],engine[j]) == 0)) {
 			  sum[j] = 1;
 		  for ( k = 0; k < num2; k++)
 			  all += sum[k];
 		
 		  if (all == num2) {
 			  i--;
 			 all = 0;
 			  times++;
 			  for (k = 0; k < num2; k++)
 				  sum[k] = 0;
 			  break;
 
 		  }
 		  all = 0;
 		  }/*if*/
 	  }/*for*/
   }/*for*/
 	  sprintf(answer, α%dα, times);
 
 }
 int main(int argc, char *argv[])
 {
   FILE *fp;
   FILE *fpw;
  
   int i = 0;
  // int j = 0;
   int k = 0;
  
   fpw = fopen(αanswer.txtα, αwα);
   fp = fopen(argv[1], αrα);
   if (fp == NULL || fpw == NULL) {
     printf(αErrornα);
     exit(1);
   }
   fgets(v, sizeof(v), fp);
   sscanf(v, α%dα, &num1);
   //printf(α%dnα, num);
   for (i = 0; i < num1; i++) {
 	  fgets(v, sizeof(v), fp);
 	  sscanf(v, α%dα, &num2);
 	  for (k = 0; k < num2; k++) {
 		 fgets(v, sizeof(v), fp);
 		 strcpy(engine[k], v);
 	  }
 	  fgets(v, sizeof(v), fp);
 	  sscanf(v, α%dα, &num3);
 	  for (k = 0; k < num3; k++) {
 		  fgets(v, sizeof(v), fp);
 		  strcpy(query[k], v);
 	  }
 	
    
 	solve();			/* core of the source */
     sprintf(numchar, α%d: α, i + 1);
     sprintf(printArr, α%sα, αCase #α);
     strcat(printArr, numchar);
     strcat(printArr, answer);
     strcat(printArr, αnα);
     fputs(printArr, fpw);
     
     /*printf(α%s α, v1);
     printf(α%s α, v2);
     printf(α%sα, v3);*/
     
   }
 
   fclose(fp);
   fclose(fpw);
   return(0);
 }"
8696,2008,32013,ujjwal,24480,1,1.c,gcj/2008/32013/ujjwal/24480/1/extracted/1.c,"#include<stdio.h>
 #include<string.h>
 
 void init_marked(char *marked, int s)
 {
 	int i;
 	for(i=0;i<s;i++)
 	{
 		marked[i] = '0';
 	}
 }
 
 int main()
 {
 	int k,n,s,i,j,q;
 	char list[200][200], query[200];
 	int queries[2000];
 	char marked[200];
 	int no_marked,switches;
 
 	scanf(α%dα, &n);
 
 	for(k=0;k<n;k++)
 	{
 		scanf(α%dα, &s);
 
 		for(i=0;i<s;i++)
 		{
 			scanf(α %[^n]α, list[i]);
 		}
 
 		scanf(α%dα, &q);
 
 		for(i=0;i<q;i++)
 		{
 			scanf(α %[^n]α, query);
 		
 			for(j=0;j<s;j++)
 			{
 				if(strcmp(query, list[j]) == 0)
 				{
 					queries[i] = j;
 					break;
 				}
 			}
 		}
 
 		init_marked(marked, s);
 
 		no_marked = 0;
 		switches = 0;
 
 		for(i=0;i<q;)
 		{
 			if(marked[queries[i]] == '0')
 			{
 				marked[queries[i]] = 'x';
 				no_marked++;
 			}
 
 			if(no_marked == s)
 			{
 				no_marked = 0;
 				switches++;
 				init_marked(marked, s);
 			}
 			else
 				i++;
 		}
 
 		printf(αCase #%d: %dnα, k+1, switches);
 	}
 
 	return 0;
 }"
8703,2008,32013,Sane,24481,1,B.c,gcj/2008/32013/Sane/24481/1/extracted/B.c,"#include <stdio.h>
 #define MAX 1000
 #define ARRIVEA 0
 #define ARRIVEB 1
 #define LEAVEA 2
 #define LEAVEB 3
 
 char buff[2][MAX];
 int schedule[MAX][2];
 int n, t, na, nb;
 
 int sort_ascending(const void *a, const void *b) {
     int *A=(int *)a, *B=(int *)b;
     return A[0] == B[0] ? A[1] - B[1] : A[0] - B[0];
 }
 
 int gettime(char *s) {
     return ((s[0]-'0')*10 + s[1]-'0')*60 + (s[3]-'0')*10 + s[4]-'0';
 }
 
 int main() {
     int i, j, size;
     int starta, startb;
     int ata, atb;
     
     freopen(αB-large.inα, αrtα, stdin);
     freopen(αB-large.outα, αwtα, stdout);
     
     scanf(α%dα, &n);
     
     for(i=0; i<n; i++) {
     
         scanf(α%d %d %dα, &t, &na, &nb);
         size = 0;
         
         for(j=0; j<na; j++) {
             scanf(α%s %sα, buff[0], buff[1]);
             schedule[size][0] = gettime(buff[0]);
             schedule[size++][1] = LEAVEA;
             schedule[size][0] = gettime(buff[1]) + t;
             schedule[size++][1] = ARRIVEB;
         }
         for(j=0; j<nb; j++) {
             scanf(α%s %sα, buff[0], buff[1]);
             schedule[size][0] = gettime(buff[0]);
             schedule[size++][1] = LEAVEB;
             schedule[size][0] = gettime(buff[1]) + t;
             schedule[size++][1] = ARRIVEA;
         }
         
         qsort(schedule, size, sizeof(*schedule), sort_ascending);
         
         ata=atb=starta=startb=0;
         for(j=0; j<size; j++) {
             if(schedule[j][1] == LEAVEA)  if(--ata<0) {ata++; starta++;}
             if(schedule[j][1] == LEAVEB)  if(--atb<0) {atb++; startb++;}
             if(schedule[j][1] == ARRIVEA) ata++;
             if(schedule[j][1] == ARRIVEB) atb++;
         }
         
         printf(αCase #%d: %d %dnα, i+1, starta, startb);
     }
     
     return 0;
 }"
8733,2008,32013,Keith,24480,1,saving_universe.c,gcj/2008/32013/Keith/24480/1/extracted/saving_universe.c,"/*
  * Input
  * Yeehaw
  * NSM
  * Dont Ask
  * B9
  * Googol
  * 10
  * Yeehaw
  * Yeehaw
  * Googol
  * B9
  * Googol
  * NSM
  * B9
  * NSM
  * Dont Ask
  * Googol
  * 5
  * Yeehaw
  * NSM
  * Dont Ask
  * B9
  * Googol
  * 7
  * Googol
  * Dont Ask
  * NSM
  * NSM
  * Yeehaw
  * Yeehaw
  * Googol
  *
  * Output
  * Case #1: 1
  * Case #2: 0
  *
  * Limits
  *
  * 0 < N ≤ 20
  *
  * Small dataset
  *
  * 2 ≤ S ≤ 10
  *
  * 0 ≤ Q ≤ 100
  *
  * Large dataset
  *
  * 2 ≤ S ≤ 100
  *
  * 0 ≤ Q ≤ 1000 
  */
 #include <stdio.h>
 #include <stdlib.h>
 #include <string.h>
 
 
 static int
 is_implode(char** search_engines, int search_engine_index, char* query)
 {
 	if(strcmp(search_engines[search_engine_index], query) == 0)
 		return 1;
 	return 0;
 }
 
 static int
 do_calc(char** search_engines, int num_of_search_engine,
 			char** queries,  int num_of_queries)
 {
 	int i, j, k, max_index;
 	int changes;
 
 	changes = 0;
 	/* search the longest route */
 	for(i = 0; i < num_of_queries; ) {
 		max_index = 0;
 		/* try all search engines and find the longest one then continue */
 		for(j = 0; j < num_of_search_engine; j++) {
 			k = i;
 			do {
 				if(is_implode(search_engines, j, queries[k]))
 					break;
 				k++;
 			} while(k<num_of_queries);
 			if(max_index < k) {
 				max_index = k;
 			}
 		}
 		i = max_index;
 		if(i < num_of_queries)
 			changes++;
 	}
 	return changes;
 }
 
 int
 main(void)
 {
 	int test_cases;
 	int num_of_search_engine;
 	char **search_engines;
 	int num_of_queries;
 	char **queries;
 	int changes;
 	int i,j,len;
 
 	if(fscanf(stdin, α%dα, &test_cases) != 1) {
 		fprintf(stderr, αCannot read number of test casesnα);
 		return 1;
 	}
 
 	for(i = 0; i < test_cases; i++) {
 		if(fscanf(stdin, α%dnα, &num_of_search_engine) != 1) {
 			fprintf(stderr, αUnexpected EOFnα);
 			return 1;
 		}
 		search_engines = (char**)malloc(sizeof(char*)* num_of_search_engine);
 		memset(search_engines, 0 , sizeof(char*)*num_of_search_engine);
 		for(j = 0; j < num_of_search_engine; j++) {
 			len = 0;
 			if(getline(&search_engines[j], &len,stdin) == -1) {
 				fprintf(stderr, αUnexpected EOFnα);
 				return 1;
 			}
 		}
 		if(fscanf(stdin, α%dnα, &num_of_queries) != 1) {
 			fprintf(stderr, αUnexpected EOFnα);
 			return 1;
 		}
 		queries = (char**)malloc(sizeof(char*)* num_of_queries);
 		memset(queries, 0 , sizeof(char*)*num_of_queries);
 		for(j = 0; j < num_of_queries; j++) {
 			len = 0;
 			if(getline(&queries[j], &len, stdin) == -1) {
 				fprintf(stderr, αUnexpected EOFnα);
 				return 1;
 			}
 		}
 
 		changes = do_calc(search_engines, num_of_search_engine,
 			queries,  num_of_queries);
 		fprintf(stdout, αCase #%d: %dnα, i+1, changes);
 
 		for(j = 0; j < num_of_search_engine; j++) {
 			free(search_engines[j]);
 		}
 		free(search_engines);
 		for(j = 0; j < num_of_queries; j++) {
 			free(queries[j]);
 		}
 		free(queries);
 	}
 }"
8736,2008,32013,Keith,24481,1,train_new.c,gcj/2008/32013/Keith/24481/1/extracted/train_new.c,"/*
  * Input
  * 2
  * 5
  * 3 2
  * 09:00 12:00
  * 10:00 13:00
  * 11:00 12:30
  * 12:02 15:00
  * 09:00 10:30
  * 2
  * 2 0
  * 09:00 09:01
  * 12:00 12:02
  *
  * Output
  * Case #1: 2 2
  * Case #2: 2 0
  *
  */
 #include <stdio.h>
 #include <stdlib.h>
 #include <string.h>
 
 struct station_info {
 	int time;
 	int need;	/* 1-need a train, 0-a train is ready*/
 };
 
 static int
 comp_time_func(const void *p1, const void *p2)
 {
 	struct station_info *s1, *s2;
 	int ret;
 	s1 = (struct station_info*)p1;
 	s2 = (struct station_info*)p2;
 	
 	ret = s1->time - s2->time;
 
 	if(s1->time == s2->time) {
 		return (s1->need - s2->need);
 	}
 	return ret;
 }
 
 static int
 calc_needed_train(struct station_info* station,
  		  int counts)
 {
 	int i;
 	int ready_train;
 	int needed_train;
 
 	ready_train = 0;
 	needed_train = 0;
 	qsort(station, counts, sizeof(struct station_info), comp_time_func);
 	for(i = 0; i < counts; i++) {
 		if(station[i].need == 1) {
 			if(ready_train == 0) {
 				needed_train++;
 			} else {
 				ready_train--;
 			}
 		} else {
 			ready_train++;
 		}
 	}
 	return needed_train;
 }
 
 int
 main(void)
 {
 	int test_cases;
 	int turnaround_time;
 	int num_of_trips_a_to_b;
 	int num_of_trips_b_to_a;
 	int i, j;
 	int num_of_trains;
 	struct station_info *station_a;
 	struct station_info *station_b;
 	int hour_dep, min_dep, hour_arr, min_arr;
 
 	if(fscanf(stdin, α%dα, &test_cases) != 1) {
 		fprintf(stderr, αCannot read number of test casesnα);
 		return 1;
 	}
 
 	for(i = 0; i < test_cases; i++) {
 		if(fscanf(stdin, α%dα, &turnaround_time) != 1) {
 			fprintf(stderr, αUnexpected EOFnα);
 			return 1;
 		}
 		if(fscanf(stdin, α%d %dα, &num_of_trips_a_to_b, &num_of_trips_b_to_a) != 2) {
 			fprintf(stderr, αUnexpected EOFnα);
 			return 1;
 		}
 		station_a = malloc((num_of_trips_a_to_b + num_of_trips_b_to_a)*sizeof(struct station_info));
 		station_b = malloc((num_of_trips_a_to_b + num_of_trips_b_to_a)*sizeof(struct station_info));
 
 		for(j = 0; j < num_of_trips_a_to_b; j++) {
 			if(fscanf(stdin, α%d:%d %d:%dα, &hour_dep, &min_dep, &hour_arr, &min_arr) != 4) {
 				fprintf(stderr, αUnexpected EOFnα);
 				return 1;
 			}
 			station_a[j].time = hour_dep*60 + min_dep;
 			station_a[j].need = 1;
 			station_b[j].time = hour_arr*60 + min_arr + turnaround_time;
 			station_b[j].need = 0;
 		}
 
 		for(j = 0; j < num_of_trips_b_to_a; j++) {
 			if(fscanf(stdin, α%d:%d %d:%dα, &hour_dep, &min_dep, &hour_arr, &min_arr) != 4) {
 				fprintf(stderr, αUnexpected EOFnα);
 				return 1;
 			}
 			station_b[j+num_of_trips_a_to_b].time = hour_dep*60 + min_dep;
 			station_b[j+num_of_trips_a_to_b].need = 1;
 			station_a[j+num_of_trips_a_to_b].time = hour_arr*60 + min_arr + turnaround_time;
 			station_a[j+num_of_trips_a_to_b].need = 0;
 		}
 
 		
 		fprintf(stdout, αCase #%d: α, i + 1);
 		num_of_trains = calc_needed_train(station_a, num_of_trips_a_to_b+num_of_trips_b_to_a);
 		fprintf(stdout, α%d α, num_of_trains);
 		num_of_trains = calc_needed_train(station_b, num_of_trips_a_to_b+num_of_trips_b_to_a);
 		fprintf(stdout, α%dnα, num_of_trains);
 		if(station_a)
 			free(station_a);
 		if(station_b)
 			free(station_b);
 	}
 }"
8784,2008,32013,ayn,24480,1,a.c,gcj/2008/32013/ayn/24480/1/extracted/a.c,"#include <stdio.h>
 
 //#define DEBUG
 #ifdef DEBUG
 #define DEBUG_PRINTS(__X__) (__X__)
 #else
 #define DEBUG_PRINTS(__X__)
 #endif
 
 #define	NAME_SIZE	100
 
 typedef struct queryItem_s
 {
 	char	se_name[NAME_SIZE+1];
 	int		pos[1000];
 	int		last_index;
 	int		cur_search_index;
 
 }queryItem_t;
 
 
 char *mygetline(char *line, int size, FILE *fp)
 {
 	if ( fgets(line, size, fp))
 	{
 		char *newline = strchr(line, 'r'); /* check for trailing 'n' */
 		if ( newline )
 		{
 			*newline =  '0'; /* overwrite the 'n' with a terminating null */
 		}
 	}
 	return line;
 }
 
 int main (void)
 {
 	int	num_se;
 	int	num_query;
 	int	num_test;
 	int	count_se;
 	int	count_query;
 	int	count_test;
 	FILE	*fp;
 	int	all_list_index;
 	int	switch_count;
 	char	linebuffer[2*NAME_SIZE];
 
 	queryItem_t	*queryItemList;
 
 	fp = fopen (αA-large.inα, αrα);
 
 	if ( fp == NULL )
 	{
 		DEBUG_PRINTS(printf (αnFailed to open the i/p fileα));
 
 		return 0;
 	}
 
 //	fscanf (fp, α%dα, &num_test);
 
 	mygetline(linebuffer, ( sizeof (linebuffer)*sizeof(char) ),fp );
 	num_test = atoi (linebuffer);
 
 	for ( count_test=0; count_test<num_test; ++count_test )
 	{
 //		fscanf (fp, α%dα, &num_se);
 		mygetline(linebuffer, ( sizeof (linebuffer)*sizeof(char) ),fp );
 		num_se = atoi (linebuffer);
 
 
 	//	fgetc (fp);
 	//	fgetc (fp);
 
 		DEBUG_PRINTS(printf (αnNumber of search engines[%d]nα, num_se));
 
 		queryItemList = (queryItem_t	*) malloc ( sizeof (queryItem_t) * num_se );
 
 		DEBUG_PRINTS(printf (αnSearch engines listnα));
 
 		for ( count_se=0; count_se<num_se; ++count_se )
 		{
 			char	str[NAME_SIZE+1];
 
 //			fscanf (fp, α%sα, str );
 			mygetline(str, NAME_SIZE,fp );
 
 			strcpy ( queryItemList [ count_se ].se_name, str );
 
 			memset ( queryItemList [ count_se ].pos, 0, 1000 * sizeof (int) );
 
 			queryItemList [ count_se ].last_index = 0;
 			queryItemList [ count_se ].cur_search_index = 0;
 
 			DEBUG_PRINTS(printf (αn[%s]α, queryItemList [ count_se ].se_name));
 		}
 
 //		fscanf (fp, α%dα, &num_query);
 
 		mygetline(linebuffer, ( sizeof (linebuffer)*sizeof(char) ),fp );
 		num_query = atoi (linebuffer);
 
 		DEBUG_PRINTS(printf (αnNumber of queries[%d]nα, num_query));
 
 		for ( count_query=1; count_query<= num_query; ++count_query )
 		{
 			char	str[NAME_SIZE+1];
 
 //			fscanf (fp, α%sα, str );
 			mygetline(str, NAME_SIZE,fp );
 
 			for ( count_se=0; count_se<num_se; ++count_se )
 			{
 				if ( strcmp (str, queryItemList [count_se].se_name ) == 0 )
 				{
 					queryItemList [ count_se ].pos[ queryItemList [ count_se ].last_index] = count_query;
 
 					DEBUG_PRINTS(printf (αn[%s] [%d] [%d]α, queryItemList [ count_se ].se_name, queryItemList [ count_se ].last_index, count_query));
 
 					++queryItemList [ count_se ].last_index;
 
 					break;
 				}
 			}
 		}
 
 		all_list_index = 0;
 		switch_count = 0;
 
 		while (1)
 		{
 			int	got_answer = 0;
 			int	temp_se=-1;
 
 			for ( count_se=0; count_se<num_se; ++count_se )
 			{
 				if ( queryItemList [ count_se ].pos [ queryItemList [ count_se ].cur_search_index] == 0 )
 				{
 					printf (αnCase #%d: %dα, count_test+1, switch_count );
 
 					got_answer = 1;
 					break;
 				}
 
 				if ( queryItemList [ count_se ].pos [ queryItemList [ count_se ].cur_search_index]> all_list_index )
 				{
 					all_list_index = queryItemList [ count_se ].pos [ queryItemList [ count_se ].cur_search_index];
 					temp_se = count_se;
 				}
 			}
 
 			if ( got_answer )
 			{
 				DEBUG_PRINTS(printf (αnSending query to search eng[%d] till endnα, count_se));
 				break;
 			}
 
 			++switch_count;
 
 			DEBUG_PRINTS(printf (αnSending query to search eng[%d] till list index[%d]nα, temp_se, all_list_index-1));
 
 			for ( count_se=0; count_se<num_se; ++count_se )
 			{
 				while ( queryItemList [ count_se ].pos [ queryItemList [ count_se ].cur_search_index] < all_list_index )
 				{
 					if ( queryItemList [ count_se ].pos [ queryItemList [ count_se ].cur_search_index] == 0 )
 					{
 						break;
 					}
 
 					++queryItemList [ count_se ].cur_search_index;
 				}
 			}
 
 
 		}
 
 		free (queryItemList);
 		queryItemList = NULL;
 	}
 	return 0;
 }"
